"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2021-09-01","Queens","1","LCL/LTD","Q2","Peak","4,266","6,179","69.0403%"
"2021-09-01","Queens","2","LCL/LTD","Q2","Off-Peak","3,705","4,775","77.59162%"
"2021-09-01","Queens","2","LCL/LTD","Q2","Peak","1,110","1,552","71.52062%"
"2021-09-01","Queens","1","LCL/LTD","Q20A","Off-Peak","8,657","11,403","75.91862%"
"2021-09-01","Queens","1","LCL/LTD","Q20A","Peak","2,779","4,300","64.62791%"
"2021-09-01","Queens","2","LCL/LTD","Q20A","Off-Peak","5,221","7,020","74.37322%"
"2021-09-01","Queens","2","LCL/LTD","Q20A","Peak","1,686","2,265","74.43709%"
"2021-09-01","Queens","1","LCL/LTD","Q20B","Off-Peak","6,075","8,373","72.55464%"
"2021-09-01","Queens","1","LCL/LTD","Q20B","Peak","3,017","4,422","68.227047%"
"2021-09-01","Queens","1","LCL/LTD","Q21","Off-Peak","2,876","4,378","65.692097%"
"2021-09-01","Queens","1","LCL/LTD","Q21","Peak","1,371","1,992","68.8253%"
"2021-09-01","Queens","2","LCL/LTD","Q21","Off-Peak","1,379","1,874","73.58591%"
"2021-09-01","Queens","2","LCL/LTD","Q21","Peak","682","840","81.19048%"
"2021-09-01","Queens","1","LCL/LTD","Q22","Off-Peak","3,280","4,529","72.42217%"
"2021-09-01","Queens","1","LCL/LTD","Q22","Peak","1,095","1,825","60%"
"2021-09-01","Queens","2","LCL/LTD","Q22","Off-Peak","1,231","1,697","72.539777%"
"2021-09-01","Queens","2","LCL/LTD","Q22","Peak","455","627","72.567785%"
"2021-09-01","Queens","1","LCL/LTD","Q23","Off-Peak","7,801","11,133","70.07096%"
"2021-09-01","Queens","1","LCL/LTD","Q23","Peak","3,498","5,756","60.77137%"
"2021-09-01","Queens","2","LCL/LTD","Q23","Off-Peak","3,018","3,986","75.715005%"
"2021-09-01","Queens","2","LCL/LTD","Q23","Peak","1,234","1,586","77.8058%"
"2021-09-01","Queens","1","LCL/LTD","Q24","Off-Peak","10,129","17,324","58.46802%"
"2021-09-01","Queens","1","LCL/LTD","Q24","Peak","4,253","8,303","51.22245%"
"2021-09-01","Queens","2","LCL/LTD","Q24","Off-Peak","3,866","6,096","63.41863%"
"2021-09-01","Queens","2","LCL/LTD","Q24","Peak","1,449","2,317","62.537766%"
"2021-09-01","Queens","1","LCL/LTD","Q25","Off-Peak","9,559","13,594","70.317787%"
"2021-09-01","Queens","1","LCL/LTD","Q25","Peak","5,733","9,664","59.323263%"
"2021-09-01","Queens","2","LCL/LTD","Q25","Off-Peak","3,249","4,008","81.06288%"
"2021-09-01","Queens","2","LCL/LTD","Q25","Peak","994","1,305","76.168585%"
"2021-09-01","Queens","1","LCL/LTD","Q26","Off-Peak","1,070","1,279","83.659106%"
"2021-09-01","Queens","1","LCL/LTD","Q26","Peak","1,682","2,219","75.79991%"
"2021-09-01","Queens","1","LCL/LTD","Q27","Off-Peak","32,897","42,283","77.801955%"
"2021-09-01","Queens","1","LCL/LTD","Q27","Peak","14,018","21,073","66.52114%"
"2021-09-01","Queens","2","LCL/LTD","Q27","Off-Peak","9,734","12,505","77.840865%"
"2021-09-01","Queens","2","LCL/LTD","Q27","Peak","3,633","4,688","77.495736%"
"2021-09-01","Queens","1","LCL/LTD","Q28","Off-Peak","9,276","12,947","71.64594%"
"2021-09-01","Queens","1","LCL/LTD","Q28","Peak","4,147","6,467","64.12556%"
"2021-09-01","Queens","2","LCL/LTD","Q28","Off-Peak","3,295","4,384","75.15967%"
"2021-09-01","Queens","2","LCL/LTD","Q28","Peak","1,231","1,646","74.78736%"
"2021-09-01","Queens","1","LCL/LTD","Q29","Off-Peak","2,543","3,383","75.16997%"
"2021-09-01","Queens","1","LCL/LTD","Q29","Peak","1,219","2,108","57.827324%"
"2021-09-01","Queens","2","LCL/LTD","Q29","Off-Peak","1,067","1,320","80.833334%"
"2021-09-01","Queens","2","LCL/LTD","Q29","Peak","411","526","78.13688%"
"2021-09-01","Queens","1","LCL/LTD","Q3","Off-Peak","15,122","21,281","71.05869%"
"2021-09-01","Queens","1","LCL/LTD","Q3","Peak","5,706","9,102","62.68952%"
"2021-09-01","Queens","2","LCL/LTD","Q3","Off-Peak","5,498","7,775","70.713824%"
"2021-09-01","Queens","2","LCL/LTD","Q3","Peak","1,486","2,246","66.16207%"
"2021-09-01","Queens","1","LCL/LTD","Q30","Off-Peak","16,293","22,618","72.035545%"
"2021-09-01","Queens","1","LCL/LTD","Q30","Peak","6,039","9,628","62.72331%"
"2021-09-01","Queens","2","LCL/LTD","Q30","Off-Peak","2,973","3,926","75.72593%"
"2021-09-01","Queens","2","LCL/LTD","Q30","Peak","1,156","1,577","73.30374%"
"2021-09-01","Queens","1","LCL/LTD","Q31","Off-Peak","8,197","12,075","67.88406%"
"2021-09-01","Queens","1","LCL/LTD","Q31","Peak","4,682","7,791","60.09498%"
"2021-09-01","Queens","2","LCL/LTD","Q31","Off-Peak","1,396","1,935","72.144705%"
"2021-09-01","Queens","2","LCL/LTD","Q31","Peak","588","875","67.2%"
"2021-09-01","Queens","1","LCL/LTD","Q32","Off-Peak","7,394","12,256","60.329634%"
"2021-09-01","Queens","1","LCL/LTD","Q32","Peak","2,835","5,371","52.783465%"
"2021-09-01","Queens","2","LCL/LTD","Q32","Off-Peak","2,961","4,586","64.56607%"
"2021-09-01","Queens","2","LCL/LTD","Q32","Peak","1,166","1,836","63.50762%"
"2021-09-01","Queens","1","LCL/LTD","Q33","Off-Peak","4,659","6,565","70.96725%"
"2021-09-01","Queens","1","LCL/LTD","Q33","Peak","1,561","2,867","54.447156%"
"2021-09-01","Queens","2","LCL/LTD","Q33","Off-Peak","1,577","1,987","79.36588%"
"2021-09-01","Queens","2","LCL/LTD","Q33","Peak","488","615","79.349595%"
"2021-09-01","Queens","1","LCL/LTD","Q34","Off-Peak","3,410","4,902","69.56344%"
"2021-09-01","Queens","1","LCL/LTD","Q34","Peak","1,030","1,771","58.15923%"
"2021-09-01","Queens","1","LCL/LTD","Q35","Off-Peak","4,557","6,429","70.88194%"
"2021-09-01","Queens","1","LCL/LTD","Q35","Peak","1,817","3,092","58.764553%"
"2021-09-01","Queens","2","LCL/LTD","Q35","Off-Peak","2,569","3,204","80.181026%"
"2021-09-01","Queens","2","LCL/LTD","Q35","Peak","980","1,192","82.214767%"
"2021-09-01","Queens","1","LCL/LTD","Q36","Off-Peak","17,209","20,708","83.10315%"
"2021-09-01","Queens","1","LCL/LTD","Q36","Peak","7,633","10,469","72.9105%"
"2021-09-01","Queens","2","LCL/LTD","Q36","Off-Peak","3,834","4,732","81.02282%"
"2021-09-01","Queens","2","LCL/LTD","Q36","Peak","1,305","1,599","81.61351%"
"2021-09-01","Queens","1","LCL/LTD","Q37","Off-Peak","4,603","5,829","78.96723%"
"2021-09-01","Queens","1","LCL/LTD","Q37","Peak","2,428","3,579","67.840177%"
"2021-09-01","Queens","2","LCL/LTD","Q37","Off-Peak","1,359","1,735","78.32853%"
"2021-09-01","Queens","2","LCL/LTD","Q37","Peak","527","673","78.30609%"
"2021-09-01","Queens","1","LCL/LTD","Q38","Off-Peak","5,656","7,546","74.953616%"
"2021-09-01","Queens","1","LCL/LTD","Q38","Peak","2,801","4,582","61.13051%"
"2021-09-01","Queens","2","LCL/LTD","Q38","Off-Peak","1,947","2,403","81.02372%"
"2021-09-01","Queens","2","LCL/LTD","Q38","Peak","785","977","80.348%"
"2021-09-01","Queens","1","LCL/LTD","Q39","Off-Peak","4,611","6,753","68.28076%"
"2021-09-01","Queens","1","LCL/LTD","Q39","Peak","2,471","4,549","54.31963%"
"2021-09-01","Queens","2","LCL/LTD","Q39","Off-Peak","1,357","2,006","67.64706%"
"2021-09-01","Queens","2","LCL/LTD","Q39","Peak","402","651","61.75115%"
"2021-09-01","Queens","1","LCL/LTD","Q4","Off-Peak","14,900","19,988","74.54473%"
"2021-09-01","Queens","1","LCL/LTD","Q4","Peak","6,981","10,914","63.96372%"
"2021-09-01","Queens","2","LCL/LTD","Q4","Off-Peak","4,803","5,881","81.669784%"
"2021-09-01","Queens","2","LCL/LTD","Q4","Peak","1,464","1,945","75.269926%"
"2021-09-01","Queens","1","LCL/LTD","Q40","Off-Peak","3,270","4,381","74.640495%"
"2021-09-01","Queens","1","LCL/LTD","Q40","Peak","1,374","2,384","57.63423%"
"2021-09-01","Queens","2","LCL/LTD","Q40","Off-Peak","1,044","1,283","81.371784%"
"2021-09-01","Queens","2","LCL/LTD","Q40","Peak","373","500","74.6%"
"2021-09-01","Queens","1","LCL/LTD","Q41","Off-Peak","4,664","6,831","68.27697%"
"2021-09-01","Queens","1","LCL/LTD","Q41","Peak","2,504","4,578","54.696375%"
"2021-09-01","Queens","2","LCL/LTD","Q41","Off-Peak","1,194","1,990","60%"
"2021-09-01","Queens","2","LCL/LTD","Q41","Peak","487","846","57.56501%"
"2021-09-01","Queens","1","LCL/LTD","Q42","Off-Peak","2,121","2,392","88.67057%"
"2021-09-01","Queens","1","LCL/LTD","Q42","Peak","1,292","1,742","74.16762%"
"2021-09-01","Queens","1","LCL/LTD","Q43","Off-Peak","8,191","10,511","77.92789%"
"2021-09-01","Queens","1","LCL/LTD","Q43","Peak","3,089","4,348","71.04416%"
"2021-09-01","Queens","2","LCL/LTD","Q43","Off-Peak","2,371","3,121","75.969243%"
"2021-09-01","Queens","2","LCL/LTD","Q43","Peak","809","1,162","69.62134%"
"2021-09-01","Queens","1","SBS","Q44+","Off-Peak","7,836","10,845","72.254497%"
"2021-09-01","Queens","1","SBS","Q44+","Peak","2,528","3,945","64.081115%"
"2021-09-01","Queens","2","SBS","Q44+","Off-Peak","2,770","4,088","67.759293%"
"2021-09-01","Queens","2","SBS","Q44+","Peak","829","1,259","65.845907%"
"2021-09-01","Queens","1","LCL/LTD","Q46","Off-Peak","13,775","16,315","84.431505%"
"2021-09-01","Queens","1","LCL/LTD","Q46","Peak","6,899","9,141","75.47314%"
"2021-09-01","Queens","2","LCL/LTD","Q46","Off-Peak","3,788","4,667","81.16563%"
"2021-09-01","Queens","2","LCL/LTD","Q46","Peak","1,429","1,719","83.12973%"
"2021-09-01","Queens","1","LCL/LTD","Q47","Off-Peak","6,325","8,854","71.43664%"
"2021-09-01","Queens","1","LCL/LTD","Q47","Peak","3,283","5,788","56.7208%"
"2021-09-01","Queens","2","LCL/LTD","Q47","Off-Peak","1,331","1,696","78.47877%"
"2021-09-01","Queens","2","LCL/LTD","Q47","Peak","577","715","80.6993%"
"2021-09-01","Queens","1","LCL/LTD","Q48","Off-Peak","2,009","3,322","60.47562%"
"2021-09-01","Queens","1","LCL/LTD","Q48","Peak","594","1,324","44.86405%"
"2021-09-01","Queens","2","LCL/LTD","Q48","Off-Peak","797","1,305","61.072797%"
"2021-09-01","Queens","2","LCL/LTD","Q48","Peak","319","482","66.18257%"
"2021-09-01","Queens","1","LCL/LTD","Q49","Off-Peak","2,110","2,915","72.38422%"
"2021-09-01","Queens","1","LCL/LTD","Q49","Peak","914","1,746","52.348226%"
"2021-09-01","Queens","2","LCL/LTD","Q49","Off-Peak","691","917","75.354415%"
"2021-09-01","Queens","2","LCL/LTD","Q49","Peak","254","348","72.988504%"
"2021-09-01","Queens","1","LCL/LTD","Q5","Off-Peak","24,513","31,929","76.773465%"
"2021-09-01","Queens","1","LCL/LTD","Q5","Peak","10,137","14,727","68.832755%"
"2021-09-01","Queens","2","LCL/LTD","Q5","Off-Peak","5,984","8,867","67.486185%"
"2021-09-01","Queens","2","LCL/LTD","Q5","Peak","2,108","3,138","67.176545%"
"2021-09-01","Queens","1","LCL/LTD","Q50","Off-Peak","4,518","6,082","74.284774%"
"2021-09-01","Queens","1","LCL/LTD","Q50","Peak","1,929","2,999","64.32144%"
"2021-09-01","Queens","2","LCL/LTD","Q50","Off-Peak","1,293","1,660","77.891564%"
"2021-09-01","Queens","2","LCL/LTD","Q50","Peak","460","646","71.20743%"
"2021-09-01","Queens","1","SBS","Q52+","Off-Peak","1,200","1,671","71.813285%"
"2021-09-01","Queens","1","SBS","Q52+","Peak","483","769","62.80884%"
"2021-09-01","Queens","2","SBS","Q52+","Off-Peak","378","539","70.12987%"
"2021-09-01","Queens","2","SBS","Q52+","Peak","159","222","71.62162%"
"2021-09-01","Queens","1","SBS","Q53+","Off-Peak","4,361","5,902","73.89021%"
"2021-09-01","Queens","1","SBS","Q53+","Peak","1,711","2,647","64.639217%"
"2021-09-01","Queens","2","SBS","Q53+","Off-Peak","1,699","2,206","77.017224%"
"2021-09-01","Queens","2","SBS","Q53+","Peak","590","760","77.63158%"
"2021-09-01","Queens","1","LCL/LTD","Q54","Off-Peak","14,589","21,465","67.966455%"
"2021-09-01","Queens","1","LCL/LTD","Q54","Peak","5,181","8,941","57.94654%"
"2021-09-01","Queens","2","LCL/LTD","Q54","Off-Peak","4,123","6,864","60.067016%"
"2021-09-01","Queens","2","LCL/LTD","Q54","Peak","1,401","2,388","58.66834%"
"2021-09-01","Queens","1","LCL/LTD","Q55","Off-Peak","7,587","9,753","77.791446%"
"2021-09-01","Queens","1","LCL/LTD","Q55","Peak","3,242","4,900","66.163266%"
"2021-09-01","Queens","2","LCL/LTD","Q55","Off-Peak","1,883","2,690","70%"
"2021-09-01","Queens","2","LCL/LTD","Q55","Peak","758","1,041","72.8146%"
"2021-09-01","Queens","1","LCL/LTD","Q56","Off-Peak","10,278","16,661","61.68897%"
"2021-09-01","Queens","1","LCL/LTD","Q56","Peak","3,323","6,446","51.55135%"
"2021-09-01","Queens","2","LCL/LTD","Q56","Off-Peak","3,154","5,486","57.4918%"
"2021-09-01","Queens","2","LCL/LTD","Q56","Peak","1,060","1,925","55.064934%"
"2021-09-01","Queens","1","LCL/LTD","Q58","Off-Peak","19,021","27,333","69.58987%"
"2021-09-01","Queens","1","LCL/LTD","Q58","Peak","6,554","11,261","58.20087%"
"2021-09-01","Queens","2","LCL/LTD","Q58","Off-Peak","6,368","9,184","69.33798%"
"2021-09-01","Queens","2","LCL/LTD","Q58","Peak","2,412","3,542","68.09712%"
"2021-09-01","Queens","1","LCL/LTD","Q59","Off-Peak","8,149","12,823","63.54987%"
"2021-09-01","Queens","1","LCL/LTD","Q59","Peak","3,736","6,692","55.827856%"
"2021-09-01","Queens","2","LCL/LTD","Q59","Off-Peak","2,993","4,958","60.367084%"
"2021-09-01","Queens","2","LCL/LTD","Q59","Peak","1,265","2,009","62.96665%"
"2021-09-01","Queens","1","LCL/LTD","Q6","Off-Peak","7,925","10,825","73.21016%"
"2021-09-01","Queens","1","LCL/LTD","Q6","Peak","2,547","4,859","52.41819%"
"2021-09-01","Queens","2","LCL/LTD","Q6","Off-Peak","2,593","3,548","73.083425%"
"2021-09-01","Queens","2","LCL/LTD","Q6","Peak","965","1,404","68.732196%"
"2021-09-01","Queens","1","LCL/LTD","Q60","Off-Peak","13,592","18,621","72.992855%"
"2021-09-01","Queens","1","LCL/LTD","Q60","Peak","4,204","7,271","57.818735%"
"2021-09-01","Queens","2","LCL/LTD","Q60","Off-Peak","4,423","6,280","70.42994%"
"2021-09-01","Queens","2","LCL/LTD","Q60","Peak","1,414","2,079","68.013465%"
"2021-09-01","Queens","1","LCL/LTD","Q64","Off-Peak","7,142","8,797","81.186765%"
"2021-09-01","Queens","1","LCL/LTD","Q64","Peak","3,888","5,380","72.26766%"
"2021-09-01","Queens","2","LCL/LTD","Q64","Off-Peak","1,603","1,755","91.339034%"
"2021-09-01","Queens","2","LCL/LTD","Q64","Peak","551","588","93.707484%"
"2021-09-01","Queens","1","LCL/LTD","Q65","Off-Peak","10,185","14,031","72.589266%"
"2021-09-01","Queens","1","LCL/LTD","Q65","Peak","5,306","8,487","62.519145%"
"2021-09-01","Queens","2","LCL/LTD","Q65","Off-Peak","3,074","3,900","78.820515%"
"2021-09-01","Queens","2","LCL/LTD","Q65","Peak","1,164","1,545","75.339806%"
"2021-09-01","Queens","1","LCL/LTD","Q66","Off-Peak","6,593","9,144","72.101927%"
"2021-09-01","Queens","1","LCL/LTD","Q66","Peak","2,914","4,902","59.445125%"
"2021-09-01","Queens","2","LCL/LTD","Q66","Off-Peak","2,341","3,153","74.246746%"
"2021-09-01","Queens","2","LCL/LTD","Q66","Peak","820","1,181","69.43268%"
"2021-09-01","Queens","1","LCL/LTD","Q67","Off-Peak","1,811","2,239","80.884326%"
"2021-09-01","Queens","1","LCL/LTD","Q67","Peak","893","1,538","58.062416%"
"2021-09-01","Queens","2","LCL/LTD","Q67","Off-Peak","293","335","87.46269%"
"2021-09-01","Queens","2","LCL/LTD","Q67","Peak","109","124","87.903225%"
"2021-09-01","Queens","1","LCL/LTD","Q69","Off-Peak","2,963","4,035","73.432463%"
"2021-09-01","Queens","1","LCL/LTD","Q69","Peak","1,421","2,295","61.91721%"
"2021-09-01","Queens","2","LCL/LTD","Q69","Off-Peak","1,165","1,404","82.977206%"
"2021-09-01","Queens","2","LCL/LTD","Q69","Peak","501","575","87.130433%"
"2021-09-01","Queens","1","LCL/LTD","Q7","Off-Peak","5,091","6,939","73.36792%"
"2021-09-01","Queens","1","LCL/LTD","Q7","Peak","2,415","4,251","56.810164%"
"2021-09-01","Queens","2","LCL/LTD","Q7","Off-Peak","1,586","2,324","68.244404%"
"2021-09-01","Queens","2","LCL/LTD","Q7","Peak","606","900","67.333335%"
"2021-09-01","Queens","1","SBS","Q70+","Off-Peak","3,056","4,057","75.3266%"
"2021-09-01","Queens","1","SBS","Q70+","Peak","842","1,360","61.91176%"
"2021-09-01","Queens","2","SBS","Q70+","Off-Peak","1,227","1,572","78.05343%"
"2021-09-01","Queens","2","SBS","Q70+","Peak","400","495","80.80808%"
"2021-09-01","Queens","1","LCL/LTD","Q72","Off-Peak","4,352","6,322","68.83898%"
"2021-09-01","Queens","1","LCL/LTD","Q72","Peak","1,458","2,688","54.241073%"
"2021-09-01","Queens","2","LCL/LTD","Q72","Off-Peak","1,263","1,711","73.816484%"
"2021-09-01","Queens","2","LCL/LTD","Q72","Peak","456","609","74.876845%"
"2021-09-01","Queens","1","LCL/LTD","Q76","Off-Peak","7,536","10,455","72.080344%"
"2021-09-01","Queens","1","LCL/LTD","Q76","Peak","4,249","6,370","66.703296%"
"2021-09-01","Queens","2","LCL/LTD","Q76","Off-Peak","2,059","2,592","79.43673%"
"2021-09-01","Queens","2","LCL/LTD","Q76","Peak","827","1,174","70.44293%"
"2021-09-01","Queens","1","LCL/LTD","Q77","Off-Peak","6,404","8,661","73.94065%"
"2021-09-01","Queens","1","LCL/LTD","Q77","Peak","3,593","5,487","65.48205%"
"2021-09-01","Queens","2","LCL/LTD","Q77","Off-Peak","1,317","1,869","70.46549%"
"2021-09-01","Queens","2","LCL/LTD","Q77","Peak","710","961","73.881376%"
"2021-09-01","Queens","1","LCL/LTD","Q8","Off-Peak","6,545","10,194","64.204437%"
"2021-09-01","Queens","1","LCL/LTD","Q8","Peak","3,216","5,704","56.38149%"
"2021-09-01","Queens","2","LCL/LTD","Q8","Off-Peak","2,198","3,443","63.839674%"
"2021-09-01","Queens","2","LCL/LTD","Q8","Peak","870","1,441","60.374737%"
"2021-09-01","Queens","1","LCL/LTD","Q83","Off-Peak","11,080","13,964","79.34689%"
"2021-09-01","Queens","1","LCL/LTD","Q83","Peak","4,957","6,686","74.139994%"
"2021-09-01","Queens","2","LCL/LTD","Q83","Off-Peak","3,347","4,477","74.75988%"
"2021-09-01","Queens","2","LCL/LTD","Q83","Peak","1,200","1,685","71.21662%"
"2021-09-01","Queens","1","LCL/LTD","Q84","Off-Peak","8,746","10,581","82.657593%"
"2021-09-01","Queens","1","LCL/LTD","Q84","Peak","3,577","4,887","73.19419%"
"2021-09-01","Queens","2","LCL/LTD","Q84","Off-Peak","2,505","2,914","85.96431%"
"2021-09-01","Queens","2","LCL/LTD","Q84","Peak","907","1,194","75.96315%"
"2021-09-01","Queens","1","LCL/LTD","Q85","Off-Peak","22,649","31,737","71.364653%"
"2021-09-01","Queens","1","LCL/LTD","Q85","Peak","9,273","15,294","60.63162%"
"2021-09-01","Queens","2","LCL/LTD","Q85","Off-Peak","6,254","8,315","75.21347%"
"2021-09-01","Queens","2","LCL/LTD","Q85","Peak","2,237","3,091","72.3714%"
"2021-09-01","Queens","1","LCL/LTD","Q88","Off-Peak","14,430","19,125","75.45098%"
"2021-09-01","Queens","1","LCL/LTD","Q88","Peak","6,580","9,768","67.362815%"
"2021-09-01","Queens","2","LCL/LTD","Q88","Off-Peak","3,776","5,226","72.254115%"
"2021-09-01","Queens","2","LCL/LTD","Q88","Peak","1,646","2,158","76.27433%"
"2021-09-01","Queens","1","LCL/LTD","Q9","Off-Peak","2,612","3,626","72.0353%"
"2021-09-01","Queens","1","LCL/LTD","Q9","Peak","1,208","2,156","56.029683%"
"2021-09-01","Queens","2","LCL/LTD","Q9","Off-Peak","869","1,110","78.288287%"
"2021-09-01","Queens","2","LCL/LTD","Q9","Peak","344","465","73.978496%"
"2021-09-01","Queens","1","EXP","QM1","Off-Peak","65","76","85.52632%"
"2021-09-01","Queens","1","EXP","QM1","Peak","242","357","67.787117%"
"2021-09-01","Queens","1","EXP","QM10","Off-Peak","31","42","73.80952%"
"2021-09-01","Queens","1","EXP","QM10","Peak","129","204","63.235295%"
"2021-09-01","Queens","1","EXP","QM11","Off-Peak","90","120","75%"
"2021-09-01","Queens","1","EXP","QM11","Peak","308","476","64.705884%"
"2021-09-01","Queens","1","EXP","QM12","Off-Peak","115","136","84.55882%"
"2021-09-01","Queens","1","EXP","QM12","Peak","335","455","73.626375%"
"2021-09-01","Queens","1","EXP","QM15","Off-Peak","1,537","2,000","76.85%"
"2021-09-01","Queens","1","EXP","QM15","Peak","1,468","2,289","64.13281%"
"2021-09-01","Queens","2","EXP","QM15","Off-Peak","164","192","85.41667%"
"2021-09-01","Queens","2","EXP","QM15","Peak","92","116","79.310346%"
"2021-09-01","Queens","1","EXP","QM16","Off-Peak","370","440","84.090906%"
"2021-09-01","Queens","1","EXP","QM16","Peak","475","795","59.74843%"
"2021-09-01","Queens","1","EXP","QM17","Off-Peak","259","330","78.48485%"
"2021-09-01","Queens","1","EXP","QM17","Peak","404","698","57.879657%"
"2021-09-01","Queens","1","EXP","QM18","Off-Peak","48","60","80%"
"2021-09-01","Queens","1","EXP","QM18","Peak","411","587","70.017034%"
"2021-09-01","Queens","1","EXP","QM2","Off-Peak","978","1,292","75.696594%"
"2021-09-01","Queens","1","EXP","QM2","Peak","547","865","63.236994%"
"2021-09-01","Queens","2","EXP","QM2","Off-Peak","221","262","84.351146%"
"2021-09-01","Queens","2","EXP","QM2","Peak","92","112","82.14286%"
"2021-09-01","Queens","1","EXP","QM20","Off-Peak","961","1,266","75.908375%"
"2021-09-01","Queens","1","EXP","QM20","Peak","727","1,185","61.35021%"
"2021-09-01","Queens","1","EXP","QM21","Off-Peak","67","95","70.526314%"
"2021-09-01","Queens","1","EXP","QM21","Peak","122","174","70.11494%"
"2021-09-01","Queens","1","EXP","QM24","Off-Peak","72","90","80%"
"2021-09-01","Queens","1","EXP","QM24","Peak","233","353","66.005665%"
"2021-09-01","Queens","1","EXP","QM25","Off-Peak","65","85","76.47059%"
"2021-09-01","Queens","1","EXP","QM25","Peak","217","284","76.40845%"
"2021-09-01","Queens","1","EXP","QM3","Off-Peak","13","21","61.904764%"
"2021-09-01","Queens","1","EXP","QM3","Peak","41","60","68.333334%"
"2021-09-01","Queens","1","EXP","QM31","Off-Peak","0","0",
"2021-09-01","Queens","1","EXP","QM31","Peak","194","288","67.36111%"
"2021-09-01","Queens","1","EXP","QM32","Off-Peak","53","77","68.83117%"
"2021-09-01","Queens","1","EXP","QM32","Peak","342","545","62.752295%"
"2021-09-01","Queens","1","EXP","QM34","Off-Peak","48","63","76.19048%"
"2021-09-01","Queens","1","EXP","QM34","Peak","231","396","58.33333%"
"2021-09-01","Queens","1","EXP","QM35","Off-Peak","109","138","78.985506%"
"2021-09-01","Queens","1","EXP","QM35","Peak","434","753","57.636124%"
"2021-09-01","Queens","1","EXP","QM36","Off-Peak","34","42","80.95238%"
"2021-09-01","Queens","1","EXP","QM36","Peak","137","250","54.8%"
"2021-09-01","Queens","1","EXP","QM4","Off-Peak","578","748","77.272725%"
"2021-09-01","Queens","1","EXP","QM4","Peak","305","494","61.740893%"
"2021-09-01","Queens","2","EXP","QM4","Off-Peak","200","249","80.32129%"
"2021-09-01","Queens","2","EXP","QM4","Peak","89","113","78.76106%"
"2021-09-01","Queens","1","EXP","QM40","Off-Peak","0","0",
"2021-09-01","Queens","1","EXP","QM40","Peak","114","194","58.762884%"
"2021-09-01","Queens","1","EXP","QM42","Off-Peak","0","0",
"2021-09-01","Queens","1","EXP","QM42","Peak","238","397","59.949625%"
"2021-09-01","Queens","1","EXP","QM44","Off-Peak","30","38","78.94737%"
"2021-09-01","Queens","1","EXP","QM44","Peak","153","244","62.70492%"
"2021-09-01","Queens","1","EXP","QM5","Off-Peak","1,416","1,881","75.279105%"
"2021-09-01","Queens","1","EXP","QM5","Peak","708","1,289","54.9263%"
"2021-09-01","Queens","2","EXP","QM5","Off-Peak","351","426","82.39437%"
"2021-09-01","Queens","2","EXP","QM5","Peak","161","202","79.70297%"
"2021-09-01","Queens","1","EXP","QM6","Off-Peak","754","1,045","72.15311%"
"2021-09-01","Queens","1","EXP","QM6","Peak","560","928","60.34483%"
"2021-09-01","Queens","2","EXP","QM6","Off-Peak","265","337","78.635013%"
"2021-09-01","Queens","2","EXP","QM6","Peak","105","151","69.536424%"
"2021-09-01","Queens","1","EXP","QM7","Off-Peak","252","326","77.300614%"
"2021-09-01","Queens","1","EXP","QM7","Peak","471","785","60%"
"2021-09-01","Queens","1","EXP","QM8","Off-Peak","58","99","58.58586%"
"2021-09-01","Queens","1","EXP","QM8","Peak","265","447","59.284115%"
"2021-09-01","Queens","1","EXP","X63","Off-Peak","228","273","83.516484%"
"2021-09-01","Queens","1","EXP","X63","Peak","622","890","69.88764%"
"2021-09-01","Queens","1","EXP","X64","Off-Peak","70","105","66.66667%"
"2021-09-01","Queens","1","EXP","X64","Peak","277","389","71.208227%"
"2021-09-01","Queens","1","EXP","X68","Off-Peak","126","156","80.76923%"
"2021-09-01","Queens","1","EXP","X68","Peak","479","648","73.919755%"
"2021-09-01","Staten Island","1","LCL/LTD","S40","Off-Peak","6,135","8,479","72.35523%"
"2021-09-01","Staten Island","1","LCL/LTD","S40","Peak","2,108","3,062","68.843895%"
"2021-09-01","Staten Island","2","LCL/LTD","S40","Off-Peak","1,963","3,152","62.27792%"
"2021-09-01","Staten Island","2","LCL/LTD","S40","Peak","779","1,123","69.367766%"
"2021-09-01","Staten Island","1","LCL/LTD","S42","Off-Peak","566","931","60.79484%"
"2021-09-01","Staten Island","1","LCL/LTD","S42","Peak","645","945","68.25397%"
"2021-09-01","Staten Island","2","LCL/LTD","S42","Off-Peak","2","2","100%"
"2021-09-01","Staten Island","1","LCL/LTD","S44","Off-Peak","8,186","12,511","65.43042%"
"2021-09-01","Staten Island","1","LCL/LTD","S44","Peak","2,707","4,649","58.227575%"
"2021-09-01","Staten Island","2","LCL/LTD","S44","Off-Peak","2,391","4,004","59.71528%"
"2021-09-01","Staten Island","2","LCL/LTD","S44","Peak","813","1,546","52.587324%"
"2021-09-01","Staten Island","1","LCL/LTD","S46","Off-Peak","9,688","16,376","59.159744%"
"2021-09-01","Staten Island","1","LCL/LTD","S46","Peak","3,279","6,455","50.79783%"
"2021-09-01","Staten Island","2","LCL/LTD","S46","Off-Peak","3,410","5,912","57.679296%"
"2021-09-01","Staten Island","2","LCL/LTD","S46","Peak","1,047","2,003","52.27159%"
